"Record ID","Date Closed","Due Date","Implementation Phase","Implementation Type","CA ID","Record ID","Target Implementation Date","Status","Lifecycle State","QE ID","URL-Record ID","URL-Record ID"
"CA-017211","","21 Jun 2024","","Pre-Implementation","CA-017211","QE-007111","31 Jul 2024","Active","In Assessment & Plan Building","QE-007111","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9007","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WA001"
"CA-017210","","21 Jun 2024","","Pre-Implementation","CA-017210","QE-007111","31 Jul 2024","Active","In Assessment & Plan Building","QE-007111","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9006","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WA001"
"CA-017209","","14 Jun 2024","","Pre-Implementation","CA-017209","QE-007111","31 Jul 2024","Active","In Assessment & Plan Building","QE-007111","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9005","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WA001"
"CA-017208","","07 Jun 2024","","Pre-Implementation","CA-017208","QE-007111","31 Jul 2024","Active","In Assessment & Plan Building","QE-007111","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9004","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WA001"
"CA-017207","","24 May 2024","","Pre-Implementation","CA-017207","QE-007111","31 Jul 2024","Active","In Assessment & Plan Building","QE-007111","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WA001"
"CA-017206","","","","Post-Implementation","CA-017206","QE-007110","29 Apr 2024","Active","Change Plan Approved","QE-007110","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YA004","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9001"
"CA-017205","","","","Post-Implementation","CA-017205","QE-007110","29 Apr 2024","Active","Change Plan Approved","QE-007110","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YA003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9001"
"CA-017204","","","N/A","Pre-Implementation","CA-017204","QE-007110","29 Apr 2024","Active","Change Plan Approved","QE-007110","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YA002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9001"
"CA-017203","","31 May 2024","N/A","Post-Implementation","CA-017203","QE-007096","06 May 2024","Active","In Post-Implementation Execution","QE-007096","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YB003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W3003"
"CA-017202","","31 May 2024","N/A","Post-Implementation","CA-017202","QE-007096","06 May 2024","Active","In Post-Implementation Execution","QE-007096","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YB002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W3003"
"CA-017201","13 May 2024","30 Apr 2024","N/A","Pre-Implementation","CA-017201","QE-007096","06 May 2024","Active","In Post-Implementation Execution","QE-007096","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YB001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W3003"
"CA-017200","","06 Jun 2024","N/A","Post-Implementation","CA-017200","QE-007096","06 May 2024","Active","In Post-Implementation Execution","QE-007096","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000YA001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W3003"
"CA-017199","","","N/A","Post-Implementation","CA-017199","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017198","","","N/A","Post-Implementation","CA-017198","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y9001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017197","","03 May 2024","","Post-Implementation","CA-017197","QE-006623","30 Aug 2024","Active","In Pre-Implementation Execution","QE-006623","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8010","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003"
"CA-017196","","","Phase 2","Pre-Implementation","CA-017196","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6014","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017195","","","Phase 2","Pre-Implementation","CA-017195","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7012","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017194","","","Phase 2","Pre-Implementation","CA-017194","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7011","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017193","","","Phase 2","Pre-Implementation","CA-017193","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7010","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017192","","","Phase 2","Pre-Implementation","CA-017192","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7009","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017191","","","Phase 2","Pre-Implementation","CA-017191","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7008","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017190","","30 Aug 2024","","Post-Implementation","CA-017190","QE-007086","03 May 2024","Active","In Post-Implementation Execution","QE-007086","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7007","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2008"
"CA-017189","","23 Dec 2024","N/A","Post-Implementation","CA-017189","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6013","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017188","","14 Jun 2024","N/A","Pre-Implementation","CA-017188","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7006","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017187","","12 Apr 2024","N/A","Post-Implementation","CA-017187","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7005","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017186","","31 Oct 2024","","Post-Implementation","CA-017186","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8009","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017185","","30 Aug 2024","","Post-Implementation","CA-017185","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8008","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017184","07 May 2024","10 May 2024","","Pre-Implementation","CA-017184","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8007","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017183","07 May 2024","30 Apr 2024","","Pre-Implementation","CA-017183","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8006","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017182","14 May 2024","30 Apr 2024","","Pre-Implementation","CA-017182","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8005","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017181","","31 Oct 2024","","Post-Implementation","CA-017181","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6012","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017180","","30 Aug 2024","","Post-Implementation","CA-017180","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6011","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017179","07 May 2024","10 May 2024","","Pre-Implementation","CA-017179","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6010","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017178","07 May 2024","30 Apr 2024","","Pre-Implementation","CA-017178","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6009","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017177","07 May 2024","30 Apr 2024","","Pre-Implementation","CA-017177","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6008","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017176","","19 Apr 2024","N/A","Pre-Implementation","CA-017176","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6007","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017175","","14 Jun 2024","N/A","Pre-Implementation","CA-017175","QE-007113","01 Jul 2024","Active","In Pre-Implementation Execution","QE-007113","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000WB001"
"CA-017174","29 May 2024","30 May 2024","","Post-Implementation","CA-017174","QE-007112","10 May 2024","Active","In Post-Implementation Execution","QE-007112","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W9003"
"CA-017173","","","N/A","Post-Implementation","CA-017173","QE-007001","29 Nov 2024","Active","In Pre-Implementation Execution","QE-007001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7004","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000VH009"
"CA-017172","","","N/A","Pre-Implementation","CA-017172","QE-007001","29 Nov 2024","Active","In Pre-Implementation Execution","QE-007001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6006","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000VH009"
"CA-017171","","07 Jun 2024","Phase 1","Pre-Implementation","CA-017171","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017170","","07 Jun 2024","Phase 1","Pre-Implementation","CA-017170","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6005","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017169","","07 Jun 2024","Phase 1","Pre-Implementation","CA-017169","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6004","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017168","","07 Jun 2024","Phase 1","Pre-Implementation","CA-017168","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6003","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017167","","07 Jun 2024","Phase 1","Pre-Implementation","CA-017167","QE-007084","30 Sep 2024","Active","In Pre-Implementation Execution","QE-007084","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W2007"
"CA-017166","","","N/A","Post-Implementation","CA-017166","QE-007001","29 Nov 2024","Active","In Pre-Implementation Execution","QE-007001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7002","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000VH009"
"CA-017165","14 Jun 2024","19 Jul 2024","N/A","Pre-Implementation","CA-017165","QE-006623","30 Aug 2024","Active","In Pre-Implementation Execution","QE-006623","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y8001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000RT003"
"CA-017164","08 Apr 2024","05 Apr 2024","N/A","Pre-Implementation","CA-017164","QE-007108","08 Apr 2024","Active","Closed","QE-007108","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y7001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W8007"
"CA-017163","08 Apr 2024","05 Apr 2024","NA","Pre-Implementation","CA-017163","QE-007108","08 Apr 2024","Active","Closed","QE-007108","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y6001","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W8007"
"CA-017162","","28 Jun 2024","N/A","Pre-Implementation","CA-017162","QE-006967","28 Jun 2024","Active","In Pre-Implementation Execution","QE-006967","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y4016","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000V3001"
"CA-017161","","28 Jun 2024","N/A","Pre-Implementation","CA-017161","QE-006967","28 Jun 2024","Active","In Pre-Implementation Execution","QE-006967","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y4015","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000V3001"
"CA-017160","","","N/A","Post-Implementation","CA-017160","QE-007093","09 Aug 2024","Active","In Assessment & Plan Building","QE-007093","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/change_action__qdm/OPA0000000Y5020","https://bluebirdbio-qualitydocs.veevavault.com/ui/#object/quality_event__qdm/OP20000000W4001"
